Title,URL,Creator,Journal,Year,Citations,processed_text,SDG_Category
Similarity Report Forecasting Model for State-Owned Bank Stock Prices During Pandemic: GARCH Model Application,https://scholar.google.com/scholar?q=+intitle:'Similarity Report Forecasting Model for State-Owned Bank Stock Prices During Pandemic: GARCH Model Application',Tidak ditemukan,"European Union Digital Library, 2022",2022,0,similarity report forecasting model for stateowned bank stock prices during pandemic garch model application,Penanganan Perubahan Iklim
Similarity Check Research of Tax Avoidance in Indonesia: A Bibliographic Study,https://scholar.google.com/scholar?q=+intitle:'Similarity Check Research of Tax Avoidance in Indonesia: A Bibliographic Study',Tidak ditemukan,"SCIENCEDOMAIN INTERNATIONAL, 2022",2022,0,similarity check research of tax avoidance in indonesia a bibliographic study,Konsumsi dan Produksi Bertanggung Jawab
Similarity Report Analysis of the Impact of the Covid-19 Pandemic on the Financial Performance of Provincial Governments in Indonesia,https://scholar.google.com/scholar?q=+intitle:'Similarity Report Analysis of the Impact of the Covid-19 Pandemic on the Financial Performance of Provincial Governments in Indonesia',Tidak ditemukan,"European Union Digital Library, 2022",2022,0,similarity report analysis of the impact of the covid19 pandemic on the financial performance of provincial governments in indonesia,Penanganan Perubahan Iklim
Research of Tax Avoidance in Indonesia: A Bibliographic Study,https://scholar.google.com/scholar?q=+intitle:'Research of Tax Avoidance in Indonesia: A Bibliographic Study',Tidak ditemukan,"Asian Journal of Economics, Business and Accounting 22 (8), 53-67, 2022",2022,1,research of tax avoidance in indonesia a bibliographic study,Konsumsi dan Produksi Bertanggung Jawab
Factors affecting the use of quick response code indonesian standard (qris) with the unified theory of acceptance and use of technology model,https://scholar.google.com/scholar?q=+intitle:'Factors affecting the use of quick response code indonesian standard (qris) with the unified theory of acceptance and use of technology model',Tidak ditemukan,"International Journal of Innovative Science and Research Technology 7 (1), 2022",2022,11,factors affecting the use of quick response code indonesian standard qris with the unified theory of acceptance and use of technology model,Kemitraan untuk Mencapai Tujuan
Similarity Check PENGARUH INTELLECTUAL CAPITAL TERHADAP NILAI PERUSAHAAN SAAT PANDEMI COVID 19 DENGAN PROFITABILITAS SEBAGAI VARIABEL MODERASI (STUDI EMPIRIS PADA PEUSAHAAN …,https://scholar.google.com/scholar?q=+intitle:'Similarity Check PENGARUH INTELLECTUAL CAPITAL TERHADAP NILAI PERUSAHAAN SAAT PANDEMI COVID 19 DENGAN PROFITABILITAS SEBAGAI VARIABEL MODERASI (STUDI EMPIRIS PADA PEUSAHAAN …',Tidak ditemukan,"Faculty of Economics Department Universitas Widyatama, 2022",2022,0,similarity check pengaruh intellectual capital terhadap nilai perusahaan saat pandemi covid 19 profitabilitas variabel moderasi studi empiris peusahaan,Pekerjaan Layak dan Pertumbuhan Ekonomi
"Similarity Check Pengaruh Political Visibility, Profitabilitas, Dan Leverage Perusahaan Terhadap Pengungkapan Corporate Social Responsibility (Studi Empiris Pada Industri …","https://scholar.google.com/scholar?q=+intitle:'Similarity Check Pengaruh Political Visibility, Profitabilitas, Dan Leverage Perusahaan Terhadap Pengungkapan Corporate Social Responsibility (Studi Empiris Pada Industri …'",Tidak ditemukan,"Universitas Bandar Lampung, 2022",2022,0,similarity check pengaruh political visibility profitabilitas leverage perusahaan terhadap pengungkapan corporate social responsibility studi empiris industri,Konsumsi dan Produksi Bertanggung Jawab
Pengaruh Kinerja Keuangan terhadap Nilai Perusahaan pada Perusahaan Digital Startup (The Effect of Financial Performance on Company Value in Digital Startup Companies),https://scholar.google.com/scholar?q=+intitle:'Pengaruh Kinerja Keuangan terhadap Nilai Perusahaan pada Perusahaan Digital Startup (The Effect of Financial Performance on Company Value in Digital Startup Companies)',Tidak ditemukan,,2022,1,pengaruh kinerja keuangan terhadap nilai perusahaan perusahaan digital startup the effect of financial performance on company value in digital startup companies,"Industri, Inovasi dan Infrastruktur"
"Analysis of the Quality of Corporate Information Disclosure: Relevance, Credibility, and Readability in the Digital Disclosure Environment (A Critical Study on the …","https://scholar.google.com/scholar?q=+intitle:'Analysis of the Quality of Corporate Information Disclosure: Relevance, Credibility, and Readability in the Digital Disclosure Environment (A Critical Study on the …'",Tidak ditemukan,"-, 2022",2022,0,analysis of the quality of corporate information disclosure relevance credibility and readability in the digital disclosure environment a critical study on the,"Industri, Inovasi dan Infrastruktur"
Analisis Kecurangan Laporan Keuangan Menurut Hexagon Fraud Model Pada Perusahaan Bumn Tahun 2016-2020,https://scholar.google.com/scholar?q=+intitle:'Analisis Kecurangan Laporan Keuangan Menurut Hexagon Fraud Model Pada Perusahaan Bumn Tahun 2016-2020',Tidak ditemukan,"FAKULTAS EKONOMI DAN BISNIS, 2022",2022,10,analisis kecurangan laporan keuangan menurut hexagon fraud model perusahaan bumn tahun 20162020,Konsumsi dan Produksi Bertanggung Jawab
"Strategi Keterbacaan Pengungkapan Informasi, Peran Media Sosial dan Kredibilitas Informasi terhadap Penilaian Investasi Saham (Sebuah Studi Eksperimen Berbasis Web)","https://scholar.google.com/scholar?q=+intitle:'Strategi Keterbacaan Pengungkapan Informasi, Peran Media Sosial dan Kredibilitas Informasi terhadap Penilaian Investasi Saham (Sebuah Studi Eksperimen Berbasis Web)'",Tidak ditemukan,"Universitas Gadjah Mada, 2022",2022,0,strategi keterbacaan pengungkapan informasi peran media sosial kredibilitas informasi terhadap penilaian investasi saham sebuah studi eksperimen berbasis web,Konsumsi dan Produksi Bertanggung Jawab
"The initiation study on the gold potential resources at West Coast Area in Lampung Province, Indonesia","https://scholar.google.com/scholar?q=+intitle:'The initiation study on the gold potential resources at West Coast Area in Lampung Province, Indonesia'",Tidak ditemukan,"Journal of Engineering and Scientific Research 4 (1), 40-44, 2022",2022,1,the initiation study on the gold potential resources at west coast area in lampung province indonesia,Energi Bersih dan Terjangkau
"Relocated Seismicity in Bakauheni, Lampung and It’s Implication with Local Fault Activity","https://scholar.google.com/scholar?q=+intitle:'Relocated Seismicity in Bakauheni, Lampung and It’s Implication with Local Fault Activity'",Tidak ditemukan,"THE 4th INTERNATIONAL SEMINAR ON SCIENCES AND TECHNOLOGY 1 (1), 2022",2022,0,relocated seismicity in bakauheni lampung and its implication with local fault activity,Kota dan Permukiman Berkelanjutan
Validasi Pengaruh Jumlah Partisi dalam Perhitungan Metode Integrasi Numerik Terhadap Tingkat Akurasi dan Galat Menggunakan Matlab (Studi Kasus: Riemann Kiri dan Aturan Trapesium),https://scholar.google.com/scholar?q=+intitle:'Validasi Pengaruh Jumlah Partisi dalam Perhitungan Metode Integrasi Numerik Terhadap Tingkat Akurasi dan Galat Menggunakan Matlab (Studi Kasus: Riemann Kiri dan Aturan Trapesium)',Tidak ditemukan,"Asimtot: Jurnal Kependidikan Matematika 4 (1), 51-61, 2022",2022,3,validasi pengaruh jumlah partisi perhitungan metode integrasi numerik terhadap tingkat akurasi galat menggunakan matlab studi kasus riemann kiri aturan trapesium,Berkurangnya Kesenjangan
Analysis of H-Component of Geomagnetic Variation in Indonesian Region,https://scholar.google.com/scholar?q=+intitle:'Analysis of H-Component of Geomagnetic Variation in Indonesian Region',Tidak ditemukan,"Proceedings of the 2022 International Conference on Computer, Control …, 2022",2022,1,analysis of hcomponent of geomagnetic variation in indonesian region,Ekosistem Laut
Koresponden Author Prosiding HAGI 2022,https://scholar.google.com/scholar?q=+intitle:'Koresponden Author Prosiding HAGI 2022',Tidak ditemukan,"Himpunan Ahli Geofisika Indonesia, 2022",2022,0,koresponden author prosiding hagi 2022,Penanganan Perubahan Iklim
Kajian Potensi Gua Pandan sebagai Objek Geowisata Lampung Timur,https://scholar.google.com/scholar?q=+intitle:'Kajian Potensi Gua Pandan sebagai Objek Geowisata Lampung Timur',Tidak ditemukan,"Jurnal Riset Fisika Indonesia 3 (1), 25-31, 2022",2022,5,kajian potensi gua pandan objek geowisata lampung timur,Ekosistem Darat
Identifikasi Akuifer Air Tanah dan Edukasi Kualitas Air Bersih di Kelurahan Sukadanaham Bandar Lampung,https://scholar.google.com/scholar?q=+intitle:'Identifikasi Akuifer Air Tanah dan Edukasi Kualitas Air Bersih di Kelurahan Sukadanaham Bandar Lampung',Tidak ditemukan,"Jurnal Pengabdian Kepada Masyarakat Sakai Sambayan 6 (3), 206-209, 2022",2022,2,identifikasi akuifer air tanah edukasi kualitas air bersih kelurahan sukadanaham bandar lampung,Air Bersih dan Sanitasi Layak
"Evaluasi Stabilitas Lereng Dan Mitigasi Longsor di Kelurahan Pidada, Kecamatan Panjang, Kota Bandar Lampung","https://scholar.google.com/scholar?q=+intitle:'Evaluasi Stabilitas Lereng Dan Mitigasi Longsor di Kelurahan Pidada, Kecamatan Panjang, Kota Bandar Lampung'",Tidak ditemukan,"Jurnal Profesi Insinyur Universitas Lampung 3 (1), 10-14, 2022",2022,0,evaluasi stabilitas lereng mitigasi longsor kelurahan pidada kecamatan panjang kota bandar lampung,Kota dan Permukiman Berkelanjutan
"Comparison of The Electrode Configuration of The Resistivity Geoelectric Method for Landslide Analysis on Highway Suban, Bandar Lampung: Analisis Kelongsoran dengan Metode …","https://scholar.google.com/scholar?q=+intitle:'Comparison of The Electrode Configuration of The Resistivity Geoelectric Method for Landslide Analysis on Highway Suban, Bandar Lampung: Analisis Kelongsoran dengan Metode …'",Tidak ditemukan,"Jurnal Geocelebes, 108–116-108–116, 2022",2022,1,comparison of the electrode configuration of the resistivity geoelectric method for landslide analysis on highway suban bandar lampung analisis kelongsoran metode,Berkurangnya Kesenjangan
"Identification of the Semangko Fault in Sumatra, Indonesia, based on gradient gravity data analysis","https://scholar.google.com/scholar?q=+intitle:'Identification of the Semangko Fault in Sumatra, Indonesia, based on gradient gravity data analysis'",Tidak ditemukan,"Songklanakarin Journal Science dan Technologi 44 (6), 1503-1509, 2022",2022,3,identification of the semangko fault in sumatra indonesia based on gradient gravity data analysis,Ekosistem Laut
"A geoelectrical study of aquifers in the Natar Region, South Lampung","https://scholar.google.com/scholar?q=+intitle:'A geoelectrical study of aquifers in the Natar Region, South Lampung'",Tidak ditemukan,"Journal of Engineering and Scientific Research 4 (2), 84-87, 2022",2022,1,a geoelectrical study of aquifers in the natar region south lampung,Air Bersih dan Sanitasi Layak
Analisis Kelongsoran dengan Metode Geolistrik Konfigurasi Wenner-Schlumberger dan Wenner-Alpha di Jalan Raya Suban Bandar Lampung,https://scholar.google.com/scholar?q=+intitle:'Analisis Kelongsoran dengan Metode Geolistrik Konfigurasi Wenner-Schlumberger dan Wenner-Alpha di Jalan Raya Suban Bandar Lampung',Tidak ditemukan,"Jurnal Geocelebes 6 (2), 108-116, 2022",2022,6,analisis kelongsoran metode geolistrik konfigurasi wennerschlumberger wenneralpha jalan raya suban bandar lampung,Ekosistem Laut
Analisis Usaha Menggunakan Teori Sustainable Family Business,https://scholar.google.com/scholar?q=+intitle:'Analisis Usaha Menggunakan Teori Sustainable Family Business',Tidak ditemukan,"Jurnal Kompetitif Bisnis 1 (8), 11-11, 2022",2022,1,analisis usaha menggunakan teori sustainable family business,Konsumsi dan Produksi Bertanggung Jawab
Identifikasi Kompetensi Customer Service Pada Bank Perkreditan Rakyat Dengan Metode Job Competency Assesment (Jca),https://scholar.google.com/scholar?q=+intitle:'Identifikasi Kompetensi Customer Service Pada Bank Perkreditan Rakyat Dengan Metode Job Competency Assesment (Jca)',Tidak ditemukan,"Jurnal Perspektif Bisnis 5 (1), 32-41, 2022",2022,1,identifikasi kompetensi customer service bank perkreditan rakyat metode job competency assesment jca,Kemitraan untuk Mencapai Tujuan
MODEL BISNIS TAMBAK UDANG VANAMIE EKSLUSIF,https://scholar.google.com/scholar?q=+intitle:'MODEL BISNIS TAMBAK UDANG VANAMIE EKSLUSIF',Tidak ditemukan,"Jurnal Perikanan Unram 12 (1), 80-85, 2022",2022,0,model bisnis tambak udang vanamie ekslusif,Kemitraan untuk Mencapai Tujuan
Analysis of factors affecting the level of the human development index,https://scholar.google.com/scholar?q=+intitle:'Analysis of factors affecting the level of the human development index',Tidak ditemukan,,2022,7,analysis of factors affecting the level of the human development index,Pekerjaan Layak dan Pertumbuhan Ekonomi
Edukasi Upaya Pencegahan Gangguan Kesehatan Mata di Rumah Sakit Harapan Bunda Kabupaten Lampung Tengah,https://scholar.google.com/scholar?q=+intitle:'Edukasi Upaya Pencegahan Gangguan Kesehatan Mata di Rumah Sakit Harapan Bunda Kabupaten Lampung Tengah',Tidak ditemukan,"JPM (Jurnal Pengabdian Masyakat) Ruwa Jurai 7 (2), 97-99, 2022",2022,10,edukasi upaya pencegahan gangguan kesehatan mata rumah sakit harapan bunda kabupaten lampung tengah,Kesehatan dan Kesejahteraan
Perbandingan Daya Proteksi Ekstrak Daun Kopi Dengan Ekstrak Kulit Buah Kopi Robusta (Coffea canephora) Sebagai Repelan Nyamuk Aedes aegypti,https://scholar.google.com/scholar?q=+intitle:'Perbandingan Daya Proteksi Ekstrak Daun Kopi Dengan Ekstrak Kulit Buah Kopi Robusta (Coffea canephora) Sebagai Repelan Nyamuk Aedes aegypti',Tidak ditemukan,"Prosiding Seminar Nasional Sains, Matematika, Informatika dan Aplikasinya 5 (2), 2022",2022,2,perbandingan daya proteksi ekstrak daun kopi ekstrak kulit buah kopi robusta coffea canephora repelan nyamuk aedes aegypti,Ekosistem Darat
Terapi farmakologis preeklampsia pada ibu hamil,https://scholar.google.com/scholar?q=+intitle:'Terapi farmakologis preeklampsia pada ibu hamil',Tidak ditemukan,"Jurnal Agromedicine 8 (2), 2022",2022,10,terapi farmakologis preeklampsia ibu hamil,Kesehatan dan Kesejahteraan
Prosedur Manchester Fothergill Sebagai Tatalaksana Elongasi Colli Uteri,https://scholar.google.com/scholar?q=+intitle:'Prosedur Manchester Fothergill Sebagai Tatalaksana Elongasi Colli Uteri',Tidak ditemukan,"Jurnal Kedokteran Universitas Lampung 6 (1), 21-24, 2022",2022,0,prosedur manchester fothergill tatalaksana elongasi colli uteri,Kemitraan untuk Mencapai Tujuan
Persalinan Preterm Pada Kehamilan Remaja,https://scholar.google.com/scholar?q=+intitle:'Persalinan Preterm Pada Kehamilan Remaja',Tidak ditemukan,"Jurnal Penelitian Perawat Profesional 4 (4), 1135-1142, 2022",2022,6,persalinan preterm kehamilan remaja,Kesetaraan Gender
Wanita G1P0A0 Hamil 39 Minggu dengan Atrial Septal Defect dan Infertilitas Primer 6 tahun,https://scholar.google.com/scholar?q=+intitle:'Wanita G1P0A0 Hamil 39 Minggu dengan Atrial Septal Defect dan Infertilitas Primer 6 tahun',Tidak ditemukan,"MEDULA, medicalprofession journal of lampung university vol 12 no 3 12 (3), 2022",2022,0,wanita g1p0a0 hamil 39 minggu atrial septal defect infertilitas primer 6 tahun,Kesetaraan Gender
COVID-19 dan Dampak yang Ditimbulkan pada Kehamilan,https://scholar.google.com/scholar?q=+intitle:'COVID-19 dan Dampak yang Ditimbulkan pada Kehamilan',Tidak ditemukan,"Jurnal Kesmas Jambi 6 (1), 15-22, 2022",2022,8,covid19 dampak ditimbulkan kehamilan,Kesehatan dan Kesejahteraan
Promosi Praktik Pemberian Makan Bayi dan Anak (PMBA) Melalui Penyuluhan Meal Planning,https://scholar.google.com/scholar?q=+intitle:'Promosi Praktik Pemberian Makan Bayi dan Anak (PMBA) Melalui Penyuluhan Meal Planning',Tidak ditemukan,"Prosiding Seminar Nasional ADPI Mengabdi Untuk Negeri 2 (2), 72-77, 2022",2022,0,promosi praktik pemberian makan bayi anak pmba melalui penyuluhan meal planning,Konsumsi dan Produksi Bertanggung Jawab
