Title,URL,Creator,Journal,Year,Citations,processed_text,SDG_Category
Unsur Budaya dan Nilai Moral dalam Cerita Rakyat Komering Seharuk: Sebuah Tinjauan Sosiologi Sastra,https://scholar.google.com/scholar?q=+intitle:'Unsur Budaya dan Nilai Moral dalam Cerita Rakyat Komering Seharuk: Sebuah Tinjauan Sosiologi Sastra',Tidak ditemukan,"Widyaparwa (Jurnal Ilmiah Kebahasaan dan Kesastraan) 49 (2), 387-401, 2021",2021,2,unsur budaya nilai moral cerita rakyat komering seharuk sebuah tinjauan sosiologi sastra,Pendidikan Berkualitas
"Penentuan Episentrum dan Hiposentrum Gempa Bumi Menggunakan Metode Grid Search di Antelope Valley, California","https://scholar.google.com/scholar?q=+intitle:'Penentuan Episentrum dan Hiposentrum Gempa Bumi Menggunakan Metode Grid Search di Antelope Valley, California'",Tidak ditemukan,"Geocelebes 5 (2), 173-181, 2021",2021,5,penentuan episentrum hiposentrum gempa bumi menggunakan metode grid search antelope valley california,Ekosistem Darat
KORESPONDENSI: Identification of Dendrobium (Orchidaceae) in Liwa Botanical Garden Based on Leaf Morphological Characters,https://scholar.google.com/scholar?q=+intitle:'KORESPONDENSI: Identification of Dendrobium (Orchidaceae) in Liwa Botanical Garden Based on Leaf Morphological Characters',Tidak ditemukan,"Journal of Tropical Biodiversity and Biotechnology 6 (1), 2021",2021,15,korespondensi identification of dendrobium orchidaceae in liwa botanical garden based on leaf morphological characters,Ekosistem Darat
Pelayanan & Manfaat Koperasi serta Pengaruhnya terhadap Partisipasi Anggota (Studi Kasus Pada Koperasi Jurai Siwo Ragem Kota Metro,https://scholar.google.com/scholar?q=+intitle:'Pelayanan & Manfaat Koperasi serta Pengaruhnya terhadap Partisipasi Anggota (Studi Kasus Pada Koperasi Jurai Siwo Ragem Kota Metro',Tidak ditemukan,"Jurnal Ekonomi Pertanian dan Agribisnis 5 (1), 168-179, 2021",2021,9,pelayanan manfaat koperasi serta pengaruhnya terhadap partisipasi anggota studi kasus koperasi jurai siwo ragem kota metro,Kota dan Permukiman Berkelanjutan
"Pemetaan Potensi Desa-Prukades dan Pendampingan Peningkatan Kapasitas BUMDES di Pekon Sukabanjar, Lumbok Seminung, Lampung Barat","https://scholar.google.com/scholar?q=+intitle:'Pemetaan Potensi Desa-Prukades dan Pendampingan Peningkatan Kapasitas BUMDES di Pekon Sukabanjar, Lumbok Seminung, Lampung Barat'",Tidak ditemukan,"Sawala: Jurnal Pengabdian Masyarakat Pembangunan Sosial, Desa Dan Masyarakat …, 2021",2021,11,pemetaan potensi desaprukades pendampingan peningkatan kapasitas bumdes pekon sukabanjar lumbok seminung lampung barat,Berkurangnya Kesenjangan
Cek Similarity/Originality: Community Participation in Flood Disaster Mitigation Oriented on The Preparedness: A Literature Review,https://scholar.google.com/scholar?q=+intitle:'Cek Similarity/Originality: Community Participation in Flood Disaster Mitigation Oriented on The Preparedness: A Literature Review',Tidak ditemukan,IOP Publishing,2020,0,cek similarityoriginality community participation in flood disaster mitigation oriented on the preparedness a literature review,Kota dan Permukiman Berkelanjutan
Model Pembelajaran ADI Online untuk Meningkatkan Kualitas Argumentasi Mahasiswa dan Pemahaman Konsep Organ Tumbuhan,https://scholar.google.com/scholar?q=+intitle:'Model Pembelajaran ADI Online untuk Meningkatkan Kualitas Argumentasi Mahasiswa dan Pemahaman Konsep Organ Tumbuhan',Tidak ditemukan,,2021,0,model pembelajaran adi online meningkatkan kualitas argumentasi mahasiswa pemahaman konsep organ tumbuhan,Pendidikan Berkualitas
"Keanekaragaman Jenis Reptil Di Laboratorium Lapang Terpadu, Universitas Lampung Biodiversity Of Reptil In Integrated Field Laboratory, Lampung University","https://scholar.google.com/scholar?q=+intitle:'Keanekaragaman Jenis Reptil Di Laboratorium Lapang Terpadu, Universitas Lampung Biodiversity Of Reptil In Integrated Field Laboratory, Lampung University'",Tidak ditemukan,"Jurnal Rimba Lestari 1 (2), 1-10, 2021",2021,9,keanekaragaman jenis reptil laboratorium lapang terpadu universitas lampung biodiversity of reptil in integrated field laboratory lampung university,Ekosistem Darat
Penerapan Nomenklatur Jabatan Pelaksana Di Lingkungan Pemerintah Provinsi Lampung Dalam Perspektif Edward Iii & Dessler,https://scholar.google.com/scholar?q=+intitle:'Penerapan Nomenklatur Jabatan Pelaksana Di Lingkungan Pemerintah Provinsi Lampung Dalam Perspektif Edward Iii & Dessler',Tidak ditemukan,"Wacana Publik 15 (01), 27-33, 2021",2021,1,penerapan nomenklatur jabatan pelaksana lingkungan pemerintah provinsi lampung perspektif edward iii dessler,Kota dan Permukiman Berkelanjutan
Posyandu During The COVID-19 Pandemic,https://scholar.google.com/scholar?q=+intitle:'Posyandu During The COVID-19 Pandemic',Tidak ditemukan,"3rd Annual International Conference on Public and Business Administration …, 2021",2021,1,posyandu during the covid19 pandemic,Penanganan Perubahan Iklim
Hasil Similarity_The Possibility of Village Development: Village Regulation Formulation and Its Challenges,https://scholar.google.com/scholar?q=+intitle:'Hasil Similarity_The Possibility of Village Development: Village Regulation Formulation and Its Challenges',Tidak ditemukan,"EAI, 2021",2021,0,hasil similarity_the possibility of village development village regulation formulation and its challenges,Kota dan Permukiman Berkelanjutan
Penggunaan Media Audio Visual Dalam Kemampuan Siswa Menari Piring 12 di Ekstrakurikuler SMA Negeri 2 Kotaagung,https://scholar.google.com/scholar?q=+intitle:'Penggunaan Media Audio Visual Dalam Kemampuan Siswa Menari Piring 12 di Ekstrakurikuler SMA Negeri 2 Kotaagung',Tidak ditemukan,"Jurnal Seni dan Pembelajaran 9 (2), 2021",2021,0,penggunaan media audio visual kemampuan siswa menari piring 12 ekstrakurikuler sma negeri 2 kotaagung,Pendidikan Berkualitas
Pembinaan Akhlak Bagi Suku Anak Dalam (SAD) di Sekolah Rimba Dusun Kelukup Desa Dwi Karya Bakti Kecamatan Pelepat Kabupaten Bungo Provinsi Jambi,https://scholar.google.com/scholar?q=+intitle:'Pembinaan Akhlak Bagi Suku Anak Dalam (SAD) di Sekolah Rimba Dusun Kelukup Desa Dwi Karya Bakti Kecamatan Pelepat Kabupaten Bungo Provinsi Jambi',Tidak ditemukan,"Ahlussunnah: Journal of Islamic Education 1 (1), 1-18, 2022",2022,2,pembinaan akhlak bagi suku anak sad sekolah rimba dusun kelukup desa dwi karya bakti kecamatan pelepat kabupaten bungo provinsi jambi,Pendidikan Berkualitas
Financial accountability on local government and regional economic growth,https://scholar.google.com/scholar?q=+intitle:'Financial accountability on local government and regional economic growth',Tidak ditemukan,"JPPI (Jurnal Penelitian Pendidikan Indonesia) 8 (3), 632-639, 2022",2022,5,financial accountability on local government and regional economic growth,Kota dan Permukiman Berkelanjutan
Penal Mediation By Police Institutions In Handling Middle Crimes In Realizing Restorative Justice Principles,https://scholar.google.com/scholar?q=+intitle:'Penal Mediation By Police Institutions In Handling Middle Crimes In Realizing Restorative Justice Principles',Tidak ditemukan,"Pranata Hukum 16 (2), 99-109, 2021",2021,2,penal mediation by police institutions in handling middle crimes in realizing restorative justice principles,"Perdamaian, Keadilan dan Kelembagaan"
Antiestrogenic Potential of Turmeric Rhizomes Extract to Decrease Weight and Uterine Diameters on Rats.,https://scholar.google.com/scholar?q=+intitle:'Antiestrogenic Potential of Turmeric Rhizomes Extract to Decrease Weight and Uterine Diameters on Rats.',Tidak ditemukan,International Journal of Pharmaceutical Research & Allied Sciences 10 (1),2021,0,antiestrogenic potential of turmeric rhizomes extract to decrease weight and uterine diameters on rats,Kesetaraan Gender
"Evaluasi Stabilitas Lereng Dan Mitigasi Longsor di Kelurahan Pidada, Kecamatan Panjang, Kota Bandar Lampung","https://scholar.google.com/scholar?q=+intitle:'Evaluasi Stabilitas Lereng Dan Mitigasi Longsor di Kelurahan Pidada, Kecamatan Panjang, Kota Bandar Lampung'",Tidak ditemukan,"Jurnal Profesi Insinyur Universitas Lampung 3 (1), 10-14, 2022",2022,0,evaluasi stabilitas lereng mitigasi longsor kelurahan pidada kecamatan panjang kota bandar lampung,Kota dan Permukiman Berkelanjutan
"Characterization and nutrient analysis of seed of local cowpea (Vigna unguiculata) varieties from Southwest Maluku, Indonesia","https://scholar.google.com/scholar?q=+intitle:'Characterization and nutrient analysis of seed of local cowpea (Vigna unguiculata) varieties from Southwest Maluku, Indonesia'",Tidak ditemukan,"Biodiversitas Journal of Biological Diversity 22 (1), 2021",2021,17,characterization and nutrient analysis of seed of local cowpea vigna unguiculata varieties from southwest maluku indonesia,Ekosistem Darat
STRATEGI KEPALA SEKOLAH DALAM MENINGKATKAN KOMPETENSI PROFESIONAL GURU,https://scholar.google.com/scholar?q=+intitle:'STRATEGI KEPALA SEKOLAH DALAM MENINGKATKAN KOMPETENSI PROFESIONAL GURU',Tidak ditemukan,"Jurnal Penelitian Ilmu Pendidikan Indonesia 1 (2), 261-268, 2022",2022,0,strategi kepala sekolah meningkatkan kompetensi profesional guru,Pendidikan Berkualitas
Stvaranje i vizualizacija sigurnog prostora: Komparativna analiza gradova Splita i Bandar Lampunga,https://scholar.google.com/scholar?q=+intitle:'Stvaranje i vizualizacija sigurnog prostora: Komparativna analiza gradova Splita i Bandar Lampunga',Tidak ditemukan,,2021,0,stvaranje i vizualizacija sigurnog prostora komparativna analiza gradova splita i bandar lampunga,Kota dan Permukiman Berkelanjutan
"PENGARUH DIGITAL MARKETING, KUALITAS PRODUK, KUALITAS LAYANAN DAN PERSEPSI HARGA TERHADAP KEPUTUSAN PEMBELIAN (Studi pada LadyFame Store Bandar Lampung)","https://scholar.google.com/scholar?q=+intitle:'PENGARUH DIGITAL MARKETING, KUALITAS PRODUK, KUALITAS LAYANAN DAN PERSEPSI HARGA TERHADAP KEPUTUSAN PEMBELIAN (Studi pada LadyFame Store Bandar Lampung)'",Tidak ditemukan,"FAKULTAS ILMU SOSIAL DAN ILMU POLITIK, 2022",2022,1,pengaruh digital marketing kualitas produk kualitas layanan persepsi harga terhadap keputusan pembelian studi ladyfame store bandar lampung,Konsumsi dan Produksi Bertanggung Jawab
BETERNAK DENGAN SUMBER AIR TERDEKAT UNTUK MENINGKATKAN USAHA DI DESA BERNUNG KECAMATAN GEDONG TATAAN PESAWARAN LAMPUNG,https://scholar.google.com/scholar?q=+intitle:'BETERNAK DENGAN SUMBER AIR TERDEKAT UNTUK MENINGKATKAN USAHA DI DESA BERNUNG KECAMATAN GEDONG TATAAN PESAWARAN LAMPUNG',Tidak ditemukan,"Nemui Nyimah 1 (2), 2021",2021,0,beternak sumber air terdekat meningkatkan usaha desa bernung kecamatan gedong tataan pesawaran lampung,Air Bersih dan Sanitasi Layak
Vaccination program and the establishment of vaccinator candidates in the context of avian influenza and Newcastle disease prevention in Mandah Village …,https://scholar.google.com/scholar?q=+intitle:'Vaccination program and the establishment of vaccinator candidates in the context of avian influenza and Newcastle disease prevention in Mandah Village …',Tidak ditemukan,,2021,0,vaccination program and the establishment of vaccinator candidates in the context of avian influenza and newcastle disease prevention in mandah village,Kesehatan dan Kesejahteraan
Analysis of factors affecting the level of the human development index,https://scholar.google.com/scholar?q=+intitle:'Analysis of factors affecting the level of the human development index',Tidak ditemukan,,2022,7,analysis of factors affecting the level of the human development index,Pekerjaan Layak dan Pertumbuhan Ekonomi
Characteristic Features of the Oil-Heat Treated Woods from Tropical Fast Growing Wood Species,https://scholar.google.com/scholar?q=+intitle:'Characteristic Features of the Oil-Heat Treated Woods from Tropical Fast Growing Wood Species',Tidak ditemukan,"Wood Research 66 (3), 365-378, 2021",2021,25,characteristic features of the oilheat treated woods from tropical fast growing wood species,Ekosistem Darat
The processing of rice bran and spirulina into protein rich cookies.,https://scholar.google.com/scholar?q=+intitle:'The processing of rice bran and spirulina into protein rich cookies.',Tidak ditemukan,,2021,0,the processing of rice bran and spirulina into protein rich cookies,Tanpa Kelaparan
Detection and Control System of Electricity Consumption Towards Smart Vocational Education (SVE),https://scholar.google.com/scholar?q=+intitle:'Detection and Control System of Electricity Consumption Towards Smart Vocational Education (SVE)',Tidak ditemukan,"2nd Borobudur International Symposium on Science and Technology (BIS-STE …, 2021",2021,0,detection and control system of electricity consumption towards smart vocational education sve,Pendidikan Berkualitas
Strategi Media Branding Pengembangan Sektor Pariwisata Kabupaten Pesisir Barat Sebagai Destinasi Wisata Internasional,https://scholar.google.com/scholar?q=+intitle:'Strategi Media Branding Pengembangan Sektor Pariwisata Kabupaten Pesisir Barat Sebagai Destinasi Wisata Internasional',Tidak ditemukan,"vol 4, 55-64, 2021",2021,7,strategi media branding pengembangan sektor pariwisata kabupaten pesisir barat destinasi wisata internasional,Kota dan Permukiman Berkelanjutan
Edge irregular reflexive labeling of palm tree graph C,https://scholar.google.com/scholar?q=+intitle:'Edge irregular reflexive labeling of palm tree graph C',Tidak ditemukan,,2022,0,edge irregular reflexive labeling of palm tree graph c,Berkurangnya Kesenjangan
Aplikasi Pencarian Fasilitas Tambal Ban di Kabupaten Pringsewu Berbasis Android,https://scholar.google.com/scholar?q=+intitle:'Aplikasi Pencarian Fasilitas Tambal Ban di Kabupaten Pringsewu Berbasis Android',Tidak ditemukan,"Jurnal Pepadun 2 (2), 247-257, 2021",2021,1,aplikasi pencarian fasilitas tambal ban kabupaten pringsewu berbasis android,Ekosistem Darat
Interactive speaking class using animated video,https://scholar.google.com/scholar?q=+intitle:'Interactive speaking class using animated video',Tidak ditemukan,"English Language and Literature International Conference (ELLiC) Proceedings …, 2021",2021,4,interactive speaking class using animated video,Pendidikan Berkualitas
PRODUKTIFITAS PEREMPUAN LANSIA: TUNTUTAN DAN TANTANGAN,https://scholar.google.com/scholar?q=+intitle:'PRODUKTIFITAS PEREMPUAN LANSIA: TUNTUTAN DAN TANTANGAN',Tidak ditemukan,"Prosiding Muktamar Pemikiran Dosen Pmii 1 (1), 689-697, 2021",2021,2,produktifitas perempuan lansia tuntutan tantangan,Kesetaraan Gender
Model Hubungan Laju Sedimen Melayang Dan Indikator Biota Perairan Sungai,https://scholar.google.com/scholar?q=+intitle:'Model Hubungan Laju Sedimen Melayang Dan Indikator Biota Perairan Sungai',Tidak ditemukan,"REKAYASA: Jurnal Ilmiah Fakultas Teknik Universitas Lampung 25 (2), 50-54, 2021",2021,0,model hubungan laju sedimen melayang indikator biota perairan sungai,Ekosistem Laut
Aplikasi Transformasi Laplace pada Sistem Dinamik Pendulum Terbalik dengan Redaman dan Gaya Penggerak,https://scholar.google.com/scholar?q=+intitle:'Aplikasi Transformasi Laplace pada Sistem Dinamik Pendulum Terbalik dengan Redaman dan Gaya Penggerak',Tidak ditemukan,"JPF (Jurnal Pendidikan Fisika) Universitas Islam Negeri Alauddin Makassar 9 …, 2021",2021,1,aplikasi transformasi laplace sistem dinamik pendulum terbalik redaman gaya penggerak,Energi Bersih dan Terjangkau
"Peningkatan Kapasitas CHSE (Clean, Healthy, Safe and Environmental Sustainability) Pada Destinasi Wisata Temiangan Hills Kabupaten Lampung Barat","https://scholar.google.com/scholar?q=+intitle:'Peningkatan Kapasitas CHSE (Clean, Healthy, Safe and Environmental Sustainability) Pada Destinasi Wisata Temiangan Hills Kabupaten Lampung Barat'",Tidak ditemukan,"Jurnal Sinergi 2 (1), 10-17, 2021",2021,2,peningkatan kapasitas chse clean healthy safe and environmental sustainability destinasi wisata temiangan hills kabupaten lampung barat,Kota dan Permukiman Berkelanjutan
Characteristics of Moslem Families Economy Based  on Maqashid Sharia Perspective,https://scholar.google.com/scholar?q=+intitle:'Characteristics of Moslem Families Economy Based  on Maqashid Sharia Perspective',Tidak ditemukan,"Journal of Islamic Economic Laws 4 (1), 1-25, 2021",2021,6,characteristics of moslem families economy based on maqashid sharia perspective,Konsumsi dan Produksi Bertanggung Jawab
Penerapan Pendidikan Karakter pada Genre Deskripsi dalam Buku Teks Bahasa Indonesia Kelas VII dalam Upaya Meningkatkan Kualitas Diri,https://scholar.google.com/scholar?q=+intitle:'Penerapan Pendidikan Karakter pada Genre Deskripsi dalam Buku Teks Bahasa Indonesia Kelas VII dalam Upaya Meningkatkan Kualitas Diri',Tidak ditemukan,"SOSIOHUMANIORA: Jurnal Ilmiah Ilmu Sosial Dan Humaniora 7 (2), 109-116, 2021",2021,3,penerapan pendidikan karakter genre deskripsi buku teks bahasa indonesia kelas vii upaya meningkatkan kualitas diri,Pendidikan Berkualitas
